id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code
175,전북특별자치도,군산시,산북동,"전북특별자치도 군산시  산북동 1220-2, 1220-4",1054644000.0,2022-11-18,주유소,-0.2070419296364754,-0.5878699735879998,-0.32477740558752183,-0.31973514393206093,1999-08-12,1.2876426371923861,0.223253534775691,-0.32504622546595224,0,0
183,경상남도,창원의창구,대산면,경상남도 창원의창구 대산면 가술리 503-117,675000000.0,2025-10-01,공장,-0.5815197709253876,-0.6731733599982322,-0.23959736820607364,-0.2905928981098239,1991-03-18,-0.8284582535819366,0.713768499332691,-0.23986099173549302,0,0
184,경상남도,창원의창구,대산면,경상남도 창원의창구 대산면 가술리 1744-3,830000000.0,2025-02-13,공장,-0.4436238128978235,-0.4728462911931127,-0.2837084528103019,-0.40397328961669515,2010-08-23,-0.36404679854558714,-0.451204541490184,-0.2839747673057962,0,0
185,경상남도,창원의창구,대산면,"경상남도 창원의창구 대산면 가술리 503-48, 503-46, 503-44",2456181812.0,2022-06-03,"공장,창고,주택",1.2952750571813956,1.6713734954722,-0.3784793694381156,-0.31239396750355847,1995-11-21,1.6268649173928502,0.468511017054191,-0.3787514653675471,0,0
186,경상남도,창원의창구,대산면,경상남도 창원의창구 대산면 가술리 1765-10,230071773.0,2022-07-15,공장,-0.647604095858725,-0.2298111695824004,-0.39542077990441027,-0.38951339665146306,1979-12-31,1.5420593473427342,1.449540946168191,-0.39569390933281906,0,0
187,경기도,화성시,만세구,"경기도 화성시 만세구 송산면 지화리 686-5, 686-6(토지 2필지, 에이동, 비동 건물 2개동)",3580965000.0,2020-12-03,공장,2.1457362628568264,3.08566130983172,-0.37182382523368995,-0.27479824579395495,2022-05-12,2.731356508283646,-1.186976988325684,-0.37209551514627054,1,0
188,경기도,화성만세구,송산면,경기도 화성만세구 송산면 지화리 684-2,2400000000.0,2025-07-17,공장,-0.1004699416273132,0.38988142419118554,-0.13958559514171154,-0.2830292617895486,2021-09-10,-0.6750005553960124,-1.125662617756059,-0.13984311752238743,1,0
189,경기도,화성만세구,송산면,경기도 화성만세구 송산면 지화리 683-10,2270000000.0,2025-07-15,공장,0.6241226531584206,-0.2298111695824004,-0.3319160895434236,-0.2666413830956189,1979-12-31,-0.6709621949174355,1.449540946168191,-0.3321853449123099,0,0
191,경기도,화성만세구,송산면,경기도 화성만세구 송산면 중송리 574-6,2038000000.0,2021-05-27,공장,0.605002255144375,-0.2298111695824004,-0.34867376501234437,-0.2653066237449821,1979-12-31,2.377999966408163,1.449540946168191,-0.34894404267158213,0,0
192,경기도,화성만세구,서신면,경기도 화성만세구 서신면 전곡리 1100-4,5500000000.0,2025-06-02,공장,0.8118902484023436,2.248971729867605,-0.11856987393016376,-0.28466063432921584,2018-04-24,-0.584137444628031,-0.941719506047184,-0.11882611426136548,0,0
